date,window,pm25,pm10,location_id,location_name,pm25_category,pm10_category
2025-04-01,Window 2 (Feb 2025 - present),53.43888888888889,80.4388888888889,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-02,Window 2 (Feb 2025 - present),72.75,109.22916666666667,5662,Nehru Nagar,Moderate,Moderate
2025-04-03,Window 2 (Feb 2025 - present),97.0909090909091,145.70454545454547,5662,Nehru Nagar,Poor,Moderate
2025-04-04,Window 2 (Feb 2025 - present),59.46666666666667,89.08888888888889,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-05,Window 2 (Feb 2025 - present),56.5,84.54166666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-06,Window 2 (Feb 2025 - present),63.64166666666667,95.425,5662,Nehru Nagar,Moderate,Satisfactory
2025-04-07,Window 2 (Feb 2025 - present),59.72083333333333,89.8125,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-08,Window 2 (Feb 2025 - present),68.80416666666666,103.22916666666667,5662,Nehru Nagar,Moderate,Moderate
2025-04-11,Window 2 (Feb 2025 - present),37.85454545454545,56.99090909090909,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-12,Window 2 (Feb 2025 - present),48.86,73.53999999999999,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-13,Window 2 (Feb 2025 - present),29.46521739130435,44.495652173913044,5662,Nehru Nagar,Good,Good
2025-04-14,Window 2 (Feb 2025 - present),45.88,69.08,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-15,Window 2 (Feb 2025 - present),57.34615384615385,86.46153846153847,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-16,Window 2 (Feb 2025 - present),48.63157894736842,73.23684210526316,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-17,Window 2 (Feb 2025 - present),56.3125,84.72916666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-18,Window 2 (Feb 2025 - present),67.87083333333334,102.20833333333333,5662,Nehru Nagar,Moderate,Moderate
2025-04-19,Window 2 (Feb 2025 - present),39.37916666666667,59.300000000000004,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-20,Window 2 (Feb 2025 - present),68.00416666666666,102.32083333333333,5662,Nehru Nagar,Moderate,Moderate
2025-04-21,Window 2 (Feb 2025 - present),72.15416666666667,108.47916666666667,5662,Nehru Nagar,Moderate,Moderate
2025-04-22,Window 2 (Feb 2025 - present),56.18333333333334,84.49583333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-23,Window 2 (Feb 2025 - present),54.525,82.00833333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-24,Window 2 (Feb 2025 - present),75.425,113.22916666666667,5662,Nehru Nagar,Moderate,Moderate
2025-04-25,Window 2 (Feb 2025 - present),72.14444444444445,108.35555555555555,5662,Nehru Nagar,Moderate,Moderate
2025-04-26,Window 2 (Feb 2025 - present),37.26315789473684,56.16842105263158,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-27,Window 2 (Feb 2025 - present),52.9625,79.55,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-28,Window 2 (Feb 2025 - present),53.104166666666664,79.90833333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-29,Window 2 (Feb 2025 - present),59.61363636363637,89.72727272727273,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-04-30,Window 2 (Feb 2025 - present),62.11666666666667,93.34583333333335,5662,Nehru Nagar,Moderate,Satisfactory
2025-05-01,Window 2 (Feb 2025 - present),63.583333333333336,95.52499999999999,5662,Nehru Nagar,Moderate,Satisfactory
2025-05-02,Window 2 (Feb 2025 - present),61.583333333333336,92.55416666666667,5662,Nehru Nagar,Moderate,Satisfactory
2025-05-03,Window 2 (Feb 2025 - present),66.5,100.04166666666667,5662,Nehru Nagar,Moderate,Moderate
2025-05-04,Window 2 (Feb 2025 - present),38.46666666666667,57.9625,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-05,Window 2 (Feb 2025 - present),36.10434782608696,54.47826086956522,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-06,Window 2 (Feb 2025 - present),37.75,56.52916666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-07,Window 2 (Feb 2025 - present),43.300000000000004,65.0,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-08,Window 2 (Feb 2025 - present),37.425000000000004,56.28333333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-09,Window 2 (Feb 2025 - present),50.21818181818182,75.47727272727273,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-10,Window 2 (Feb 2025 - present),47.291666666666664,71.07916666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-11,Window 2 (Feb 2025 - present),45.56842105263158,68.3578947368421,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-12,Window 2 (Feb 2025 - present),56.574999999999996,84.92083333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-13,Window 2 (Feb 2025 - present),40.21,60.435,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-14,Window 2 (Feb 2025 - present),54.67,82.05,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-15,Window 2 (Feb 2025 - present),60.88095238095238,91.57142857142857,5662,Nehru Nagar,Moderate,Satisfactory
2025-05-16,Window 2 (Feb 2025 - present),66.3625,99.675,5662,Nehru Nagar,Moderate,Satisfactory
2025-05-17,Window 2 (Feb 2025 - present),49.09583333333333,73.71666666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-18,Window 2 (Feb 2025 - present),50.02916666666667,75.0125,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-19,Window 2 (Feb 2025 - present),48.0625,72.06666666666666,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-20,Window 2 (Feb 2025 - present),52.65217391304348,78.97826086956522,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-21,Window 2 (Feb 2025 - present),46.1,69.14999999999999,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-22,Window 2 (Feb 2025 - present),29.325,44.074999999999996,5662,Nehru Nagar,Good,Good
2025-05-23,Window 2 (Feb 2025 - present),42.4,63.50833333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-24,Window 2 (Feb 2025 - present),46.229166666666664,69.36666666666666,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-25,Window 2 (Feb 2025 - present),35.43333333333333,52.93333333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-26,Window 2 (Feb 2025 - present),33.766666666666666,50.84166666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-27,Window 2 (Feb 2025 - present),28.2,42.25,5662,Nehru Nagar,Good,Good
2025-05-28,Window 2 (Feb 2025 - present),22.959999999999997,34.46666666666667,5662,Nehru Nagar,Good,Good
2025-05-29,Window 2 (Feb 2025 - present),26.150000000000002,39.25,5662,Nehru Nagar,Good,Good
2025-05-30,Window 2 (Feb 2025 - present),38.791666666666664,58.07083333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-05-31,Window 2 (Feb 2025 - present),40.7125,61.21666666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-01,Window 2 (Feb 2025 - present),35.38636363636363,53.18636363636363,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-02,Window 2 (Feb 2025 - present),39.88421052631579,60.1,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-03,Window 2 (Feb 2025 - present),35.81428571428571,53.92857142857143,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-04,Window 2 (Feb 2025 - present),29.46666666666667,44.074999999999996,5662,Nehru Nagar,Good,Good
2025-06-05,Window 2 (Feb 2025 - present),39.324999999999996,58.80833333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-06,Window 2 (Feb 2025 - present),42.4375,63.824999999999996,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-07,Window 2 (Feb 2025 - present),48.63333333333333,73.05416666666666,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-08,Window 2 (Feb 2025 - present),46.24166666666667,69.14583333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-09,Window 2 (Feb 2025 - present),54.90833333333333,82.36666666666666,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-10,Window 2 (Feb 2025 - present),58.583333333333336,87.75,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-11,Window 2 (Feb 2025 - present),60.324999999999996,90.8,5662,Nehru Nagar,Moderate,Satisfactory
2025-06-12,Window 2 (Feb 2025 - present),45.55217391304348,68.33478260869565,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-13,Window 2 (Feb 2025 - present),36.94782608695652,55.28260869565217,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-14,Window 2 (Feb 2025 - present),40.25,60.26666666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-06-15,Window 2 (Feb 2025 - present),31.579166666666666,47.291666666666664,5662,Nehru Nagar,Satisfactory,Good
2025-06-16,Window 2 (Feb 2025 - present),29.791666666666668,44.65,5662,Nehru Nagar,Good,Good
2025-06-17,Window 2 (Feb 2025 - present),28.162499999999998,42.362500000000004,5662,Nehru Nagar,Good,Good
2025-06-18,Window 2 (Feb 2025 - present),25.03478260869565,37.573913043478264,5662,Nehru Nagar,Good,Good
2025-06-19,Window 2 (Feb 2025 - present),24.172727272727272,36.28181818181818,5662,Nehru Nagar,Good,Good
2025-06-20,Window 2 (Feb 2025 - present),17.875,26.791666666666668,5662,Nehru Nagar,Good,Good
2025-06-21,Window 2 (Feb 2025 - present),16.126315789473683,24.25263157894737,5662,Nehru Nagar,Good,Good
2025-06-22,Window 2 (Feb 2025 - present),18.92608695652174,28.278260869565216,5662,Nehru Nagar,Good,Good
2025-06-23,Window 2 (Feb 2025 - present),20.204761904761906,29.38095238095238,5662,Nehru Nagar,Good,Good
2025-06-24,Window 2 (Feb 2025 - present),23.188235294117646,34.870588235294115,5662,Nehru Nagar,Good,Good
2025-06-25,Window 2 (Feb 2025 - present),20.366666666666667,30.78333333333333,5662,Nehru Nagar,Good,Good
2025-06-26,Window 2 (Feb 2025 - present),14.66125,21.991666666666664,5662,Nehru Nagar,Good,Good
2025-06-27,Window 2 (Feb 2025 - present),15.21875,22.78125,5662,Nehru Nagar,Good,Good
2025-06-28,Window 2 (Feb 2025 - present),17.030434782608694,25.291304347826088,5662,Nehru Nagar,Good,Good
2025-06-29,Window 2 (Feb 2025 - present),16.850625,25.35625,5662,Nehru Nagar,Good,Good
2025-06-30,Window 2 (Feb 2025 - present),16.259999999999998,24.395,5662,Nehru Nagar,Good,Good
2025-07-01,Window 2 (Feb 2025 - present),17.570833333333333,26.358333333333334,5662,Nehru Nagar,Good,Good
2025-07-02,Window 2 (Feb 2025 - present),20.886363636363637,31.6,5662,Nehru Nagar,Good,Good
2025-07-03,Window 2 (Feb 2025 - present),20.041666666666668,29.875,5662,Nehru Nagar,Good,Good
2025-07-04,Window 2 (Feb 2025 - present),14.06842105263158,21.089473684210525,5662,Nehru Nagar,Good,Good
2025-07-05,Window 2 (Feb 2025 - present),28.31125,42.38333333333333,5662,Nehru Nagar,Good,Good
2025-07-06,Window 2 (Feb 2025 - present),25.380000000000003,38.005,5662,Nehru Nagar,Good,Good
2025-07-07,Window 2 (Feb 2025 - present),21.704166666666666,32.733333333333334,5662,Nehru Nagar,Good,Good
2025-07-08,Window 2 (Feb 2025 - present),25.27916666666667,37.77916666666667,5662,Nehru Nagar,Good,Good
2025-07-09,Window 2 (Feb 2025 - present),16.095833333333335,24.320833333333336,5662,Nehru Nagar,Good,Good
2025-07-10,Window 2 (Feb 2025 - present),17.591666666666665,26.4375,5662,Nehru Nagar,Good,Good
2025-07-11,Window 2 (Feb 2025 - present),16.284583333333334,24.354166666666668,5662,Nehru Nagar,Good,Good
2025-07-12,Window 2 (Feb 2025 - present),19.341666666666665,29.075,5662,Nehru Nagar,Good,Good
2025-07-13,Window 2 (Feb 2025 - present),19.025000000000002,28.570833333333336,5662,Nehru Nagar,Good,Good
2025-07-14,Window 2 (Feb 2025 - present),13.091666666666667,19.6875,5662,Nehru Nagar,Good,Good
2025-07-15,Window 2 (Feb 2025 - present),15.483333333333334,23.141666666666666,5662,Nehru Nagar,Good,Good
2025-07-16,Window 2 (Feb 2025 - present),12.682608695652174,18.9,5662,Nehru Nagar,Good,Good
2025-07-17,Window 2 (Feb 2025 - present),16.481052631578947,24.905263157894737,5662,Nehru Nagar,Good,Good
2025-07-18,Window 2 (Feb 2025 - present),11.7475,17.666666666666668,5662,Nehru Nagar,Good,Good
2025-07-19,Window 2 (Feb 2025 - present),30.875,46.166666666666664,5662,Nehru Nagar,Satisfactory,Good
2025-07-20,Window 2 (Feb 2025 - present),25.45,37.94166666666667,5662,Nehru Nagar,Good,Good
2025-07-21,Window 2 (Feb 2025 - present),26.883333333333336,40.34166666666667,5662,Nehru Nagar,Good,Good
2025-07-22,Window 2 (Feb 2025 - present),26.156521739130437,39.047826086956526,5662,Nehru Nagar,Good,Good
2025-07-23,Window 2 (Feb 2025 - present),26.377272727272725,39.695454545454545,5662,Nehru Nagar,Good,Good
2025-07-24,Window 2 (Feb 2025 - present),25.475,38.055,5662,Nehru Nagar,Good,Good
2025-07-25,Window 2 (Feb 2025 - present),17.458333333333332,26.222083333333334,5662,Nehru Nagar,Good,Good
2025-07-26,Window 2 (Feb 2025 - present),13.666666666666666,20.595833333333335,5662,Nehru Nagar,Good,Good
2025-07-27,Window 2 (Feb 2025 - present),20.138749999999998,30.55541666666667,5662,Nehru Nagar,Good,Good
2025-07-28,Window 2 (Feb 2025 - present),12.341666666666667,18.479166666666668,5662,Nehru Nagar,Good,Good
2025-07-29,Window 2 (Feb 2025 - present),14.541666666666666,21.804166666666664,5662,Nehru Nagar,Good,Good
2025-07-30,Window 2 (Feb 2025 - present),21.733333333333334,32.40416666666667,5662,Nehru Nagar,Good,Good
2025-07-31,Window 2 (Feb 2025 - present),14.929130434782609,22.523043478260867,5662,Nehru Nagar,Good,Good
2025-08-01,Window 2 (Feb 2025 - present),24.11111111111111,36.09444444444445,5662,Nehru Nagar,Good,Good
2025-08-02,Window 2 (Feb 2025 - present),21.791304347826088,32.660869565217396,5662,Nehru Nagar,Good,Good
2025-08-03,Window 2 (Feb 2025 - present),20.6875,31.03333333333333,5662,Nehru Nagar,Good,Good
2025-08-04,Window 2 (Feb 2025 - present),13.7935,20.81,5662,Nehru Nagar,Good,Good
2025-08-05,Window 2 (Feb 2025 - present),21.7375,32.541666666666664,5662,Nehru Nagar,Good,Good
2025-08-06,Window 2 (Feb 2025 - present),22.90416666666667,34.291666666666664,5662,Nehru Nagar,Good,Good
2025-08-07,Window 2 (Feb 2025 - present),29.287499999999998,43.7125,5662,Nehru Nagar,Good,Good
2025-08-08,Window 2 (Feb 2025 - present),19.6,29.44347826086957,5662,Nehru Nagar,Good,Good
2025-08-09,Window 2 (Feb 2025 - present),18.35125,27.525000000000002,5662,Nehru Nagar,Good,Good
2025-08-10,Window 2 (Feb 2025 - present),16.054166666666667,24.020833333333332,5662,Nehru Nagar,Good,Good
2025-08-11,Window 2 (Feb 2025 - present),17.575,26.21666666666667,5662,Nehru Nagar,Good,Good
2025-08-12,Window 2 (Feb 2025 - present),22.420833333333334,33.75833333333333,5662,Nehru Nagar,Good,Good
2025-08-13,Window 2 (Feb 2025 - present),22.825,33.95125,5662,Nehru Nagar,Good,Good
2025-08-14,Window 2 (Feb 2025 - present),25.55,38.2875,5662,Nehru Nagar,Good,Good
2025-08-15,Window 2 (Feb 2025 - present),19.47625,29.224999999999998,5662,Nehru Nagar,Good,Good
2025-08-16,Window 2 (Feb 2025 - present),23.866666666666664,35.550000000000004,5662,Nehru Nagar,Good,Good
2025-08-17,Window 2 (Feb 2025 - present),22.441666666666666,33.637499999999996,5662,Nehru Nagar,Good,Good
2025-08-18,Window 2 (Feb 2025 - present),17.31869565217391,25.869565217391305,5662,Nehru Nagar,Good,Good
2025-08-19,Window 2 (Feb 2025 - present),16.886363636363637,25.329545454545453,5662,Nehru Nagar,Good,Good
2025-08-20,Window 2 (Feb 2025 - present),20.0625,30.320833333333336,5662,Nehru Nagar,Good,Good
2025-08-21,Window 2 (Feb 2025 - present),33.03333333333334,49.77142857142857,5662,Nehru Nagar,Satisfactory,Good
2025-08-22,Window 2 (Feb 2025 - present),17.09047619047619,25.9,5662,Nehru Nagar,Good,Good
2025-08-23,Window 2 (Feb 2025 - present),16.095,24.315,5662,Nehru Nagar,Good,Good
2025-08-24,Window 2 (Feb 2025 - present),21.025000000000002,31.679166666666664,5662,Nehru Nagar,Good,Good
2025-08-25,Window 2 (Feb 2025 - present),13.841666666666667,21.045833333333334,5662,Nehru Nagar,Good,Good
2025-08-26,Window 2 (Feb 2025 - present),24.446818181818184,36.96818181818182,5662,Nehru Nagar,Good,Good
2025-08-27,Window 2 (Feb 2025 - present),38.515,58.089999999999996,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-08-28,Window 2 (Feb 2025 - present),35.08571428571428,53.023809523809526,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-08-29,Window 2 (Feb 2025 - present),37.92857142857143,57.142857142857146,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-02,Window 2 (Feb 2025 - present),26.673684210526318,40.33157894736842,5662,Nehru Nagar,Good,Good
2025-09-03,Window 2 (Feb 2025 - present),20.75,31.454166666666666,5662,Nehru Nagar,Good,Good
2025-09-04,Window 2 (Feb 2025 - present),15.75,23.916666666666668,5662,Nehru Nagar,Good,Good
2025-09-05,Window 2 (Feb 2025 - present),33.012499999999996,49.75,5662,Nehru Nagar,Satisfactory,Good
2025-09-06,Window 2 (Feb 2025 - present),34.15238095238095,51.34285714285714,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-07,Window 2 (Feb 2025 - present),25.891304347826086,39.160869565217396,5662,Nehru Nagar,Good,Good
2025-09-08,Window 2 (Feb 2025 - present),38.08125,57.45,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-09,Window 2 (Feb 2025 - present),31.569565217391304,47.6,5662,Nehru Nagar,Satisfactory,Good
2025-09-10,Window 2 (Feb 2025 - present),29.013636363636362,43.690909090909095,5662,Nehru Nagar,Good,Good
2025-09-11,Window 2 (Feb 2025 - present),45.65,68.77916666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-12,Window 2 (Feb 2025 - present),46.81666666666666,70.57083333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-13,Window 2 (Feb 2025 - present),24.900000000000002,37.833333333333336,5662,Nehru Nagar,Good,Good
2025-09-14,Window 2 (Feb 2025 - present),40.53333333333333,61.03333333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-15,Window 2 (Feb 2025 - present),31.05,46.887499999999996,5662,Nehru Nagar,Satisfactory,Good
2025-09-16,Window 2 (Feb 2025 - present),29.983333333333334,45.40555555555555,5662,Nehru Nagar,Good,Good
2025-09-17,Window 2 (Feb 2025 - present),21.520833333333332,32.5,5662,Nehru Nagar,Good,Good
2025-09-18,Window 2 (Feb 2025 - present),25.710526315789473,38.71052631578947,5662,Nehru Nagar,Good,Good
2025-09-19,Window 2 (Feb 2025 - present),35.800000000000004,53.925000000000004,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-20,Window 2 (Feb 2025 - present),52.916666666666664,79.78333333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-21,Window 2 (Feb 2025 - present),48.02272727272727,72.30454545454546,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-22,Window 2 (Feb 2025 - present),51.45416666666667,77.4375,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-23,Window 2 (Feb 2025 - present),46.666666666666664,70.27916666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-24,Window 2 (Feb 2025 - present),44.01666666666667,66.28750000000001,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-25,Window 2 (Feb 2025 - present),62.449999999999996,93.9375,5662,Nehru Nagar,Moderate,Satisfactory
2025-09-26,Window 2 (Feb 2025 - present),52.985,79.575,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-09-27,Window 2 (Feb 2025 - present),24.1125,36.15416666666667,5662,Nehru Nagar,Good,Good
2025-09-28,Window 2 (Feb 2025 - present),19.195652173913043,28.847826086956523,5662,Nehru Nagar,Good,Good
2025-09-29,Window 2 (Feb 2025 - present),29.104166666666668,43.645833333333336,5662,Nehru Nagar,Good,Good
2025-09-30,Window 2 (Feb 2025 - present),20.991666666666667,31.575,5662,Nehru Nagar,Good,Good
2025-10-01,Window 2 (Feb 2025 - present),27.40416666666667,40.954166666666666,5662,Nehru Nagar,Good,Good
2025-10-02,Window 2 (Feb 2025 - present),16.4375,24.4375,5662,Nehru Nagar,Good,Good
2025-10-03,Window 2 (Feb 2025 - present),14.470833333333333,21.583333333333332,5662,Nehru Nagar,Good,Good
2025-10-04,Window 2 (Feb 2025 - present),14.318181818181818,21.424090909090907,5662,Nehru Nagar,Good,Good
2025-10-05,Window 2 (Feb 2025 - present),43.21666666666667,65.15833333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-10-06,Window 2 (Feb 2025 - present),30.145833333333332,45.416666666666664,5662,Nehru Nagar,Satisfactory,Good
2025-10-07,Window 2 (Feb 2025 - present),35.520833333333336,53.525,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-10-08,Window 2 (Feb 2025 - present),32.416666666666664,48.84166666666667,5662,Nehru Nagar,Satisfactory,Good
2025-10-09,Window 2 (Feb 2025 - present),57.78333333333333,87.02083333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-10-10,Window 2 (Feb 2025 - present),75.02380952380952,112.77142857142856,5662,Nehru Nagar,Moderate,Moderate
2025-10-11,Window 2 (Feb 2025 - present),70.07083333333334,105.41666666666667,5662,Nehru Nagar,Moderate,Moderate
2025-10-12,Window 2 (Feb 2025 - present),87.575,131.58333333333334,5662,Nehru Nagar,Moderate,Moderate
2025-10-13,Window 2 (Feb 2025 - present),68.13333333333334,102.42083333333333,5662,Nehru Nagar,Moderate,Moderate
2025-10-14,Window 2 (Feb 2025 - present),75.32142857142857,111.46428571428571,5662,Nehru Nagar,Moderate,Moderate
2025-10-15,Window 2 (Feb 2025 - present),88.3,132.35333333333332,5662,Nehru Nagar,Moderate,Moderate
2025-10-16,Window 2 (Feb 2025 - present),78.82083333333334,118.15833333333335,5662,Nehru Nagar,Moderate,Moderate
2025-10-17,Window 2 (Feb 2025 - present),130.57500000000002,195.95833333333334,5662,Nehru Nagar,Very Poor,Moderate
2025-10-18,Window 2 (Feb 2025 - present),132.625,198.85416666666666,5662,Nehru Nagar,Very Poor,Moderate
2025-10-19,Window 2 (Feb 2025 - present),112.75,169.16666666666666,5662,Nehru Nagar,Poor,Moderate
2025-10-20,Window 2 (Feb 2025 - present),147.31666666666666,199.83333333333334,5662,Nehru Nagar,Very Poor,Moderate
2025-10-21,Window 2 (Feb 2025 - present),113.825,170.96666666666667,5662,Nehru Nagar,Poor,Moderate
2025-10-22,Window 2 (Feb 2025 - present),86.30434782608695,129.49565217391304,5662,Nehru Nagar,Moderate,Moderate
2025-10-23,Window 2 (Feb 2025 - present),89.91666666666667,134.75,5662,Nehru Nagar,Moderate,Moderate
2025-10-24,Window 2 (Feb 2025 - present),61.050000000000004,91.39583333333333,5662,Nehru Nagar,Moderate,Satisfactory
2025-10-25,Window 2 (Feb 2025 - present),48.23333333333333,72.04166666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-10-26,Window 2 (Feb 2025 - present),53.82222222222222,80.33333333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-10-27,Window 2 (Feb 2025 - present),60.958333333333336,91.27083333333333,5662,Nehru Nagar,Moderate,Satisfactory
2025-10-28,Window 2 (Feb 2025 - present),21.636363636363637,32.43636363636364,5662,Nehru Nagar,Good,Good
2025-10-29,Window 2 (Feb 2025 - present),27.349999999999998,40.87916666666667,5662,Nehru Nagar,Good,Good
2025-10-30,Window 2 (Feb 2025 - present),11.210526315789474,16.642105263157895,5662,Nehru Nagar,Good,Good
2025-10-31,Window 2 (Feb 2025 - present),12.120434782608696,17.982608695652175,5662,Nehru Nagar,Good,Good
2025-11-01,Window 2 (Feb 2025 - present),36.99583333333333,55.262499999999996,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-11-02,Window 2 (Feb 2025 - present),57.108695652173914,85.48695652173913,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-11-03,Window 2 (Feb 2025 - present),62.97692307692308,94.34615384615384,5662,Nehru Nagar,Moderate,Satisfactory
2025-11-04,Window 2 (Feb 2025 - present),61.51578947368421,92.4421052631579,5662,Nehru Nagar,Moderate,Satisfactory
2025-11-05,Window 2 (Feb 2025 - present),62.6875,94.04583333333333,5662,Nehru Nagar,Moderate,Satisfactory
2025-11-06,Window 2 (Feb 2025 - present),50.29130434782609,75.52173913043478,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-11-07,Window 2 (Feb 2025 - present),108.19375,92.10625,5662,Nehru Nagar,Poor,Satisfactory
2025-11-08,Window 2 (Feb 2025 - present),159.4,161.73684210526315,5662,Nehru Nagar,Very Poor,Moderate
2025-11-09,Window 2 (Feb 2025 - present),137.11363636363637,158.66666666666666,5662,Nehru Nagar,Very Poor,Moderate
2025-11-10,Window 2 (Feb 2025 - present),132.5625,198.8125,5662,Nehru Nagar,Very Poor,Moderate
2025-11-11,Window 2 (Feb 2025 - present),113.33333333333333,170.04166666666666,5662,Nehru Nagar,Poor,Moderate
2025-11-12,Window 2 (Feb 2025 - present),151.04545454545453,167.45454545454547,5662,Nehru Nagar,Very Poor,Moderate
2025-11-13,Window 2 (Feb 2025 - present),82.79130434782608,124.04347826086956,5662,Nehru Nagar,Moderate,Moderate
2025-11-14,Window 2 (Feb 2025 - present),97.30588235294118,145.71764705882353,5662,Nehru Nagar,Poor,Moderate
2025-11-15,Window 2 (Feb 2025 - present),88.14583333333333,132.30416666666667,5662,Nehru Nagar,Moderate,Moderate
2025-11-16,Window 2 (Feb 2025 - present),64.72083333333333,97.2625,5662,Nehru Nagar,Moderate,Satisfactory
2025-11-17,Window 2 (Feb 2025 - present),56.17083333333333,84.22083333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-11-18,Window 2 (Feb 2025 - present),67.85555555555555,101.44999999999999,5662,Nehru Nagar,Moderate,Moderate
2025-11-19,Window 2 (Feb 2025 - present),84.75,127.2,5662,Nehru Nagar,Moderate,Moderate
2025-11-20,Window 2 (Feb 2025 - present),126.66250000000001,189.65416666666667,5662,Nehru Nagar,Very Poor,Moderate
2025-11-21,Window 2 (Feb 2025 - present),77.34583333333333,115.79166666666667,5662,Nehru Nagar,Moderate,Moderate
2025-11-22,Window 2 (Feb 2025 - present),104.45833333333333,156.32083333333333,5662,Nehru Nagar,Poor,Moderate
2025-11-23,Window 2 (Feb 2025 - present),121.98636363636363,183.13636363636363,5662,Nehru Nagar,Very Poor,Moderate
2025-11-24,Window 2 (Feb 2025 - present),79.47916666666667,119.14583333333333,5662,Nehru Nagar,Moderate,Moderate
2025-11-25,Window 2 (Feb 2025 - present),67.35416666666667,101.02083333333333,5662,Nehru Nagar,Moderate,Moderate
2025-11-26,Window 2 (Feb 2025 - present),58.237500000000004,87.27916666666665,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-11-27,Window 2 (Feb 2025 - present),62.3125,93.35416666666667,5662,Nehru Nagar,Moderate,Satisfactory
